Step,TankID,Team,X,Y,Heading,TurretHeading,Velocity,HP,GunEnergy
499,2,0,483.4,715.5,251.9,178.0,0.0,0,15
499,3,1,661.5,347.2,70.6,213.6,-6.4,2,10
499,4,1,332.7,522.6,232.4,68.9,-7.1,7,2
499,5,1,157.7,168.0,328.6,159.0,-7.7,8,9
500,0,0,329.9,688.6,269.8,318.0,0.0,0,15
500,1,0,505.2,568.8,266.7,346.0,7.5,7,15
500,2,0,483.4,715.5,251.9,178.0,0.0,0,15
500,3,1,655.6,349.3,70.6,213.6,-7.3,2,11
500,4,1,338.2,518.4,232.4,69.2,-7.0,7,3
500,5,1,161.6,174.4,328.6,159.0,-7.5,8,10
501,0,0,329.9,688.6,269.8,318.0,0.0,0,15
501,1,0,497.9,569.2,266.7,346.0,7.3,7,0
501,2,0,483.4,715.5,251.9,178.0,0.0,0,15
501,3,1,648.9,351.7,70.6,214.4,-7.1,2,12
501,4,1,343.7,514.2,232.4,69.2,-7.8,7,4
501,5,1,165.4,180.7,328.6,159.2,-7.4,8,11
502,0,0,329.9,688.6,269.8,318.0,0.0,0,15
502,1,0,490.7,569.6,266.7,342.0,7.2,7,1
502,2,0,483.4,715.5,251.9,178.0,0.0,0,15
502,3,1,642.4,354.0,70.6,224.4,-7.0,2,13
502,4,1,349.7,509.5,232.4,69.8,-7.7,7,5
502,5,1,169.2,186.8,328.6,159.2,-7.2,8,12
503,0,0,329.9,688.6,269.8,318.0,0.0,0,15
503,1,0,483.7,570.0,271.5,342.0,7.0,7,2
503,2,0,483.4,715.5,251.9,178.0,0.0,0,15
503,3,1,635.9,356.2,70.6,234.4,-6.8,2,14
503,4,1,355.7,504.9,232.4,70.2,-7.5,7,6
503,5,1,172.9,192.9,328.6,159.4,-7.1,8,13
504,0,0,329.9,688.6,269.8,318.0,0.0,0,15
504,1,0,476.9,569.8,271.5,338.0,6.9,7,3
504,2,0,483.4,715.5,251.9,178.0,0.0,0,15
504,3,1,629.6,358.5,70.6,238.6,-6.7,2,15
504,4,1,361.6,500.4,236.9,70.2,-7.4,7,7
504,5,1,176.5,198.8,328.6,159.7,-6.9,8,14
505,0,0,329.9,688.6,269.8,318.0,0.0,0,15
505,1,0,470.1,569.6,271.5,338.0,7.7,7,4
505,2,0,483.4,715.5,251.9,178.0,0.0,0,15
505,3,1,623.4,360.6,70.6,238.9,-6.6,2,15
505,4,1,367.6,496.5,236.9,70.9,-7.2,7,8
505,5,1,180.0,204.6,328.6,159.6,-6.8,8,15
506,0,0,329.9,688.6,269.8,318.0,0.0,0,15
506,1,0,462.5,569.4,275.8,338.0,7.6,7,5
506,2,0,483.4,715.5,251.9,178.0,0.0,0,15
506,3,1,617.4,362.8,70.6,239.1,-6.4,2,15
506,4,1,373.6,492.6,236.9,71.2,-7.1,7,9
506,5,1,183.5,210.3,328.6,159.6,-6.7,8,0
507,0,0,329.9,688.6,269.8,318.0,0.0,0,15
507,1,0,455.1,568.7,275.8,334.0,7.4,7,6
507,2,0,483.4,715.5,251.9,178.0,0.0,0,15
507,3,1,611.4,364.9,70.6,239.3,-6.3,2,15
507,4,1,379.4,488.8,236.9,71.4,-6.9,7,10
507,5,1,186.9,215.8,328.6,159.6,-7.5,8,1
508,0,0,329.9,688.6,269.8,318.0,0.0,0,15
508,1,0,447.9,567.9,280.3,334.0,7.3,7,7
508,2,0,483.4,715.5,251.9,178.0,0.0,0,15
508,3,1,605.6,366.9,70.6,239.6,-6.2,2,15
508,4,1,385.1,485.1,236.9,71.7,-6.8,7,11
508,5,1,190.7,222.1,328.6,160.0,-7.4,8,2
509,0,0,329.9,688.6,269.8,318.0,0.0,0,15
509,1,0,440.9,566.7,280.3,330.0,7.1,7,8
509,2,0,483.4,715.5,251.9,178.0,0.0,0,15
509,3,1,599.9,368.9,70.6,239.8,-6.0,2,15
509,4,1,390.7,481.4,236.9,72.0,-6.7,7,12
509,5,1,194.5,228.3,328.6,159.9,-7.2,8,3
510,0,0,329.9,688.6,269.8,318.0,0.0,0,15
510,1,0,434.0,565.4,285.1,330.0,7.0,7,9
510,2,0,483.4,715.5,251.9,178.0,0.0,0,15
510,3,1,594.3,370.9,70.6,240.0,-5.9,2,15
510,4,1,396.1,477.9,236.9,72.3,-6.5,7,13
510,5,1,198.2,234.4,328.6,160.2,-7.1,8,4
511,0,0,329.9,688.6,269.8,318.0,0.0,0,15
511,1,0,427.4,563.6,285.1,330.0,7.9,7,10
511,2,0,483.4,715.5,251.9,178.0,0.0,0,15
511,3,1,588.8,372.8,70.6,240.2,-5.8,2,15
511,4,1,401.5,474.4,236.9,72.6,-6.4,7,14
511,5,1,201.8,240.3,328.6,160.1,-6.9,8,5
512,0,0,329.9,688.6,269.8,318.0,0.0,0,15
512,1,0,420.0,561.6,285.1,326.0,7.7,7,11
512,2,0,483.4,715.5,251.9,178.0,0.0,0,15
512,3,1,583.5,374.7,70.6,240.5,-5.7,2,15
512,4,1,406.8,470.9,236.9,73.0,-6.3,7,15
512,5,1,205.4,246.1,328.6,160.3,-6.8,8,6
513,0,0,329.9,688.6,269.8,318.0,0.0,0,15
513,1,0,412.7,559.7,289.4,326.0,7.5,7,12
513,2,0,483.4,715.5,251.9,178.0,0.0,0,15
513,3,1,578.2,376.5,70.6,240.7,-5.6,2,15
513,4,1,411.9,467.6,236.9,83.0,-6.2,7,15
513,5,1,208.8,251.8,328.6,160.3,-7.7,8,7
514,0,0,329.9,688.6,269.8,318.0,0.0,0,15
514,1,0,405.7,557.2,289.4,322.0,7.4,7,13
514,2,0,483.4,715.5,251.9,178.0,0.0,0,15
514,3,1,573.1,378.4,70.6,240.9,-5.5,2,15
514,4,1,417.0,464.3,236.9,93.0,-6.0,7,15
514,5,1,212.8,258.2,328.6,170.3,-7.5,8,8
515,0,0,329.9,688.6,269.8,318.0,0.0,0,15
515,1,0,398.9,554.8,294.0,322.0,7.2,7,14
515,2,0,483.4,715.5,251.9,178.0,0.0,0,15
515,3,1,568.0,380.1,70.6,241.1,-5.4,2,15
515,4,1,421.9,461.0,236.9,103.0,-5.9,7,15
515,5,1,216.6,264.5,328.6,173.8,-7.4,8,9
516,0,0,329.9,688.6,269.8,318.0,0.0,0,15
516,1,0,392.4,551.9,294.0,318.0,7.1,7,15
516,2,0,483.4,715.5,251.9,178.0,0.0,0,15
516,3,1,563.0,381.9,70.6,241.3,-5.2,2,15
516,4,1,426.8,457.9,236.9,113.0,-5.8,7,15
516,5,1,220.4,270.6,333.2,173.8,-7.2,8,10
517,0,0,329.9,688.6,269.8,318.0,0.0,0,15
517,1,0,386.0,549.1,294.0,318.0,7.0,7,0
517,2,0,483.4,715.5,251.9,178.0,0.0,0,15
517,3,1,558.2,383.6,70.6,241.5,-5.1,2,15
517,4,1,431.5,454.8,236.9,123.0,-5.7,7,15
517,5,1,223.5,276.9,333.2,175.6,-7.1,8,11
518,0,0,329.9,688.6,269.8,318.0,0.0,0,15
518,1,0,379.8,546.3,294.0,318.0,7.8,7,1
518,2,0,483.4,715.5,251.9,178.0,0.0,0,15
518,3,1,553.4,385.3,70.6,241.7,-5.0,2,15
518,4,1,436.2,451.7,236.9,133.0,-5.6,7,15
518,5,1,226.7,283.1,333.2,177.1,-6.9,8,12
519,0,0,329.9,688.6,269.8,318.0,0.0,0,15
519,1,0,372.8,543.2,298.3,318.0,7.7,7,2
519,2,0,483.4,715.5,251.9,178.0,0.0,0,15
519,3,1,548.8,386.9,70.6,241.9,-4.9,2,15
519,4,1,440.8,448.8,236.9,143.0,-5.5,7,15
519,5,1,229.7,289.2,333.2,178.6,-6.8,8,13
520,0,0,329.9,688.6,269.8,318.0,0.0,0,15
520,1,0,366.2,539.6,298.3,314.0,7.5,7,3
520,2,0,483.4,715.5,251.9,178.0,0.0,0,15
520,3,1,544.2,388.5,70.6,242.0,-4.8,2,15
520,4,1,445.2,445.8,236.9,153.0,-5.3,7,15
520,5,1,232.7,295.1,333.2,178.8,-6.7,8,14
521,0,0,329.9,688.6,269.8,318.0,0.0,0,15
521,1,0,359.7,536.1,302.7,314.0,7.4,7,4
521,2,0,483.4,715.5,251.9,178.0,0.0,0,15
521,3,1,539.7,390.1,70.6,242.2,-4.7,2,15
521,4,1,449.6,443.0,236.9,163.0,-5.2,7,15
521,5,1,235.7,301.0,333.2,180.3,-6.5,8,15
522,0,0,329.9,688.6,269.8,318.0,0.0,0,15
522,1,0,353.6,532.2,302.7,310.0,7.2,7,5
522,2,0,483.4,715.5,251.9,178.0,0.0,0,15
522,3,1,535.4,391.6,70.6,242.4,-4.6,2,15
522,4,1,453.9,440.2,236.9,173.0,-5.1,7,15
522,5,1,238.6,306.7,333.2,180.3,-6.4,8,0
523,0,0,329.9,688.6,269.8,318.0,0.0,0,15
523,1,0,347.7,528.4,307.4,310.0,7.1,7,6
523,2,0,483.4,715.5,251.9,178.0,0.0,0,15
523,3,1,531.1,393.1,70.6,242.6,-4.6,2,15
523,4,1,458.1,437.4,236.9,183.0,-5.0,7,15
523,5,1,241.4,312.2,333.2,182.0,-6.3,8,1
524,0,0,329.9,688.6,269.8,318.0,0.0,0,15
524,1,0,342.2,524.2,307.4,306.0,6.9,7,7
524,2,0,483.4,715.5,251.9,178.0,0.0,0,15
524,3,1,526.8,394.6,70.6,242.8,-4.5,2,15
524,4,1,462.3,434.7,236.9,193.0,-4.9,7,15
524,5,1,244.2,317.7,333.2,183.7,-6.1,8,2
525,0,0,329.9,688.6,269.8,318.0,0.0,0,15
525,1,0,336.8,520.1,307.4,306.0,7.8,7,8
525,2,0,483.4,715.5,251.9,178.0,0.0,0,15
525,3,1,522.7,396.1,70.6,242.9,-4.4,2,15
525,4,1,466.3,432.1,236.9,203.0,-4.8,7,15
525,5,1,246.9,323.1,333.2,183.7,-7.0,8,3
526,0,0,329.9,688.6,269.8,318.0,0.0,0,15
526,1,0,330.8,515.4,311.7,306.0,7.6,7,9
526,2,0,483.4,715.5,251.9,178.0,0.0,0,15
526,3,1,518.7,397.5,70.6,243.1,-4.3,2,15
526,4,1,470.3,429.5,236.9,213.0,-4.7,7,15
526,5,1,250.0,329.2,333.2,185.4,-6.9,8,4
527,0,0,329.9,688.6,269.8,318.0,0.0,0,15
527,1,0,325.2,510.5,311.7,302.0,7.5,7,10
527,2,0,483.4,715.5,251.9,178.0,0.0,0,15
527,3,1,514.7,398.9,70.6,243.2,-4.2,2,15
527,4,1,474.2,427.0,236.9,223.0,-4.6,7,15
527,5,1,253.0,335.2,333.2,187.2,-6.7,8,5
528,0,0,329.9,688.6,269.8,318.0,0.0,0,15
528,1,0,319.7,505.6,316.2,302.0,7.3,7,11
528,2,0,483.4,715.5,251.9,178.0,0.0,0,15
528,3,1,510.8,400.3,70.6,253.2,-4.1,2,15
528,4,1,478.0,424.5,236.9,233.0,-4.5,7,15
528,5,1,256.0,341.1,333.2,187.2,-7.6,8,6
529,0,0,329.9,688.6,269.8,318.0,0.0,0,15
529,1,0,314.7,500.4,316.2,298.0,7.2,7,12
529,2,0,483.4,715.5,251.9,178.0,0.0,0,15
529,3,1,507.0,401.6,70.6,262.3,-4.0,2,15
529,4,1,481.7,422.1,236.9,242.4,-4.5,7,15
529,5,1,259.4,347.8,333.2,189.2,-7.5,8,7
530,0,0,329.9,688.6,269.8,318.0,0.0,0,15
530,1,0,309.9,495.3,320.9,298.0,7.0,7,13
530,2,0,483.4,715.5,251.9,178.0,0.0,0,15
530,3,1,503.3,402.9,70.6,262.3,-4.0,2,0
530,4,1,485.4,419.7,236.9,252.4,-4.4,7,15
530,5,1,262.7,354.3,333.2,191.2,-7.3,8,8
531,0,0,329.9,688.6,269.8,318.0,0.0,0,15
531,1,0,305.5,490.0,320.9,294.0,6.9,7,14
531,2,0,483.4,715.5,251.9,178.0,0.0,0,15
531,3,1,499.6,404.2,70.6,252.3,-3.9,2,1
531,4,1,488.9,417.3,236.9,262.4,-4.3,6,15
531,5,1,265.9,360.7,337.8,191.2,-7.2,8,9
532,0,0,329.9,688.6,269.8,318.0,0.0,0,15
532,1,0,301.3,484.7,320.9,294.0,7.8,7,15
532,2,0,483.4,715.5,251.9,178.0,0.0,0,15
532,3,1,496.0,405.5,70.6,252.3,-4.8,2,2
532,4,1,492.5,415.0,236.9,266.8,-4.2,6,15
532,5,1,268.5,367.2,337.8,193.6,-7.0,8,10
533,0,0,329.9,688.6,269.8,318.0,0.0,0,15
533,1,0,296.5,478.8,320.9,294.0,7.6,7,0
533,2,0,483.4,715.5,251.9,178.0,0.0,0,15
533,3,1,491.6,407.0,70.6,247.9,-4.7,2,3
533,4,1,495.9,412.8,236.9,266.8,-4.1,6,0
533,5,1,271.1,373.5,337.8,195.6,-6.9,8,11
534,0,0,329.9,688.6,269.8,318.0,0.0,0,15
534,1,0,291.8,473.0,325.4,294.0,7.5,7,1
534,2,0,483.4,715.5,251.9,178.0,0.0,0,15
534,3,1,487.3,408.6,70.6,249.8,-4.6,2,4
534,4,1,499.3,410.6,236.9,266.8,-5.0,6,1
534,5,1,273.7,379.8,337.8,195.6,-7.7,8,12
535,0,0,329.9,688.6,269.8,318.0,0.0,0,15
535,1,0,287.6,467.0,325.4,290.0,7.3,7,2
535,2,0,483.4,715.5,251.9,178.0,0.0,0,15
535,3,1,483.0,410.1,70.6,251.8,-4.5,2,5
535,4,1,503.4,407.9,236.9,268.6,-4.9,6,2
535,5,1,276.5,386.8,337.8,197.8,-7.6,8,13
536,0,0,329.9,688.6,269.8,318.0,0.0,0,15
536,1,0,283.5,461.1,330.0,290.0,7.2,7,3
536,2,0,483.4,715.5,251.9,178.0,0.0,0,15
536,3,1,478.8,411.5,70.6,251.8,-5.4,2,6
536,4,1,507.4,405.3,236.9,268.9,-4.8,6,3
536,5,1,279.3,393.7,337.8,200.1,-7.4,8,14
537,0,0,329.9,688.6,269.8,318.0,0.0,0,15
537,1,0,280.0,455.1,330.0,286.0,7.0,7,4
537,2,0,483.4,715.5,251.9,178.0,0.0,0,15
537,3,1,473.8,413.3,70.6,255.7,-5.3,2,7
537,4,1,511.4,402.7,236.9,268.9,-5.7,6,4
537,5,1,282.1,400.4,337.8,200.5,-7.3,8,15
538,0,0,329.9,688.6,269.8,318.0,0.0,0,15
538,1,0,276.6,449.1,334.8,286.0,6.9,7,5
538,2,0,483.4,715.5,251.9,178.0,0.0,0,15
538,3,1,468.9,415.0,70.6,257.8,-5.2,2,8
538,4,1,516.1,399.6,236.9,269.5,-5.6,6,5
538,5,1,284.8,407.0,337.8,200.5,-7.1,8,0
539,0,0,329.9,688.6,269.8,318.0,0.0,0,15
539,1,0,273.7,443.0,334.8,286.0,7.7,6,6
539,2,0,483.4,715.5,251.9,178.0,0.0,0,15
539,3,1,464.1,416.7,70.6,260.0,-5.1,2,9
539,4,1,520.7,396.6,236.9,279.5,-5.5,6,6
539,5,1,287.4,413.5,337.8,210.5,-7.0,8,1
540,0,0,329.9,688.6,269.8,318.0,0.0,0,15
540,1,0,270.5,436.1,334.8,282.0,7.6,6,7
540,2,0,483.4,715.5,251.9,178.0,0.0,0,15
540,3,1,459.3,418.4,70.6,260.0,-6.0,2,10
540,4,1,525.2,393.7,236.9,279.5,-6.4,6,7
540,5,1,290.0,419.9,337.8,210.5,-7.9,8,2
541,0,0,329.9,688.6,269.8,318.0,0.0,0,15
541,1,0,267.3,429.4,339.3,282.0,7.4,6,8
541,2,0,483.4,715.5,251.9,178.0,0.0,0,15
541,3,1,453.8,420.3,70.6,264.6,-5.9,2,11
541,4,1,530.5,390.2,236.9,287.5,-6.3,6,8
541,5,1,292.9,427.0,337.8,220.5,-7.7,8,3
542,0,0,329.9,688.6,269.8,318.0,0.0,0,15
542,1,0,264.8,422.6,339.3,278.0,7.3,6,9
542,2,0,483.4,715.5,251.9,178.0,0.0,0,15
542,3,1,448.4,422.3,70.6,267.2,-5.8,2,12
542,4,1,535.6,386.9,236.9,288.1,-6.1,6,9
542,5,1,295.8,434.0,337.8,230.5,-7.5,8,4
543,0,0,329.9,688.6,269.8,318.0,0.0,0,15
543,1,0,262.2,415.9,343.9,278.0,7.1,6,10
543,2,0,483.4,715.5,251.9,178.0,0.0,0,15
543,3,1,443.0,424.1,70.6,277.2,-5.7,2,13
543,4,1,540.7,383.6,236.9,288.1,-7.0,6,10
543,5,1,298.6,440.8,342.3,230.5,-7.4,8,5
544,0,0,329.9,688.6,269.8,318.0,0.0,0,15
544,1,0,260.3,409.2,343.9,274.0,7.0,6,11
544,2,0,483.4,715.5,251.9,178.0,0.0,0,15
544,3,1,437.8,426.0,70.6,287.2,-5.5,2,14
544,4,1,546.4,379.8,236.9,289.3,-6.9,6,11
544,5,1,300.8,447.7,342.3,240.5,-7.2,8,6
545,0,0,329.9,688.6,269.8,318.0,0.0,0,15
545,1,0,258.4,402.6,343.9,274.0,7.9,6,12
545,2,0,483.4,715.5,251.9,178.0,0.0,0,15
545,3,1,432.7,427.8,70.6,297.2,-5.4,2,15
545,4,1,552.1,376.1,236.9,289.7,-6.7,6,12
545,5,1,302.9,454.5,342.3,250.5,-7.1,8,7
546,0,0,329.9,688.6,269.8,318.0,0.0,0,15
546,1,0,256.3,395.2,348.1,274.0,7.7,6,13
546,2,0,483.4,715.5,251.9,178.0,0.0,0,15
546,3,1,427.7,429.5,70.6,304.2,-5.3,2,15
546,4,1,557.6,372.5,236.9,290.1,-6.6,6,13
546,5,1,305.1,461.1,347.1,250.5,-7.0,8,8
547,0,0,329.9,688.6,269.8,318.0,0.0,0,15
547,1,0,254.7,387.9,348.1,270.0,7.5,6,14
547,2,0,483.4,715.5,251.9,178.0,0.0,0,15
547,3,1,422.7,431.3,70.6,304.2,-5.2,2,0
547,4,1,563.0,369.0,236.9,290.5,-6.5,6,14
547,5,1,306.6,467.7,347.1,260.5,-6.8,8,9
548,0,0,329.9,688.6,269.8,318.0,0.0,0,15
548,1,0,253.2,380.6,352.6,270.0,7.4,6,15
548,2,0,483.4,715.5,251.9,178.0,0.0,0,15
548,3,1,417.9,433.0,70.6,304.2,-6.1,2,1
548,4,1,568.3,365.5,236.9,290.9,-6.3,6,15
548,5,1,308.1,474.2,347.1,270.5,-6.7,8,10
549,0,0,329.9,688.6,269.8,318.0,0.0,0,15
549,1,0,252.3,373.4,352.6,270.0,7.2,6,0
549,2,0,483.4,715.5,251.9,178.0,0.0,0,15
549,3,1,412.3,435.0,70.6,294.2,-6.0,2,2
549,4,1,573.5,362.1,236.9,290.9,-6.2,6,0
549,5,1,309.5,480.6,347.1,270.5,-7.5,8,11
550,0,0,329.9,688.6,269.8,318.0,0.0,0,15
550,1,0,251.3,366.4,352.6,266.0,7.1,6,1
550,2,0,483.4,715.5,251.9,178.0,0.0,0,15
550,3,1,406.7,436.9,70.6,291.0,-5.9,2,3
550,4,1,578.7,358.8,236.9,291.0,-6.1,6,1
550,5,1,311.2,487.8,347.1,280.5,-7.4,8,12
551,0,0,329.9,688.6,269.8,318.0,0.0,0,15
551,1,0,250.4,359.5,357.4,266.0,7.0,6,2
551,2,0,483.4,715.5,251.9,178.0,0.0,0,15
551,3,1,401.3,438.8,70.6,294.4,-5.7,2,4
551,4,1,583.7,355.5,236.9,291.3,-6.0,6,2
551,5,1,312.8,494.9,347.1,290.5,-7.2,8,13
552,0,0,329.9,688.6,269.8,318.0,0.0,0,15
552,1,0,250.1,352.7,357.4,266.0,7.8,6,3
552,2,0,483.4,715.5,251.9,178.0,0.0,0,15
552,3,1,396.0,440.7,70.6,294.4,-6.6,2,5
552,4,1,588.6,352.4,236.9,291.3,-6.9,6,3
552,5,1,314.4,501.8,347.1,300.5,-7.1,8,14
553,0,0,329.9,688.6,269.8,318.0,0.0,0,15
553,1,0,249.8,345.0,357.4,262.0,7.7,6,4
553,2,0,483.4,715.5,251.9,178.0,0.0,0,15
553,3,1,389.9,442.9,70.6,301.0,-6.5,2,6
553,4,1,594.2,348.7,236.9,292.0,-6.7,6,4
553,5,1,316.0,508.6,347.1,310.5,-7.0,8,15
554,0,0,329.9,688.6,269.8,318.0,0.0,0,15
554,1,0,249.4,337.5,1.7,262.0,7.5,6,5
554,2,0,483.4,715.5,251.9,178.0,0.0,0,15
554,3,1,383.9,445.0,70.6,304.9,-6.4,2,7
554,4,1,599.7,345.1,236.9,292.2,-6.6,6,5
554,5,1,317.5,515.3,347.1,320.5,-6.8,8,15
555,0,0,329.9,688.6,269.8,318.0,0.0,0,15
555,1,0,249.7,330.2,1.7,258.0,7.4,6,6
555,2,0,483.4,715.5,251.9,178.0,0.0,0,15
555,3,1,378.0,447.0,70.6,308.6,-6.2,2,8
555,4,1,605.1,341.6,236.9,292.2,-7.4,6,6
555,5,1,319.0,521.8,347.1,329.6,-6.7,8,15
556,0,0,329.9,688.6,269.8,318.0,0.0,0,15
556,1,0,249.9,323.0,6.3,258.0,7.2,6,7
556,2,0,483.4,715.5,251.9,178.0,0.0,0,15
556,3,1,372.2,449.1,70.6,308.6,-7.1,2,9
556,4,1,611.2,337.6,236.9,292.1,-7.3,6,7
556,5,1,320.5,528.2,347.1,329.9,-6.6,8,15
557,0,0,329.9,688.6,269.8,318.0,0.0,0,15
557,1,0,250.7,316.0,6.3,254.0,7.1,6,8
557,2,0,483.4,715.5,251.9,178.0,0.0,0,15
557,3,1,365.6,451.4,70.6,315.9,-7.0,2,10
557,4,1,617.2,333.7,236.9,292.3,-7.2,6,8
557,5,1,321.9,534.4,347.1,330.2,-6.4,8,15
558,0,0,329.9,688.6,269.8,318.0,0.0,0,15
558,1,0,251.4,309.1,11.1,254.0,6.9,6,9
558,2,0,483.4,715.5,251.9,178.0,0.0,0,15
558,3,1,359.2,453.7,70.6,319.7,-6.8,2,11
558,4,1,623.1,329.8,232.1,292.3,-7.0,6,9
558,5,1,323.3,540.5,347.1,330.5,-6.3,8,15
559,0,0,329.9,688.6,269.8,318.0,0.0,0,15
559,1,0,252.7,302.4,11.1,254.0,7.8,5,10
559,2,0,483.4,715.5,251.9,178.0,0.0,0,15
559,3,1,352.8,455.9,70.6,323.3,-6.7,2,12
559,4,1,628.5,325.6,232.1,292.5,-6.9,6,10
559,5,1,324.7,546.6,347.1,330.7,-6.2,8,15
560,0,0,329.9,688.6,269.8,318.0,0.0,0,15
560,1,0,254.2,294.9,11.1,250.0,7.6,5,11
560,2,0,483.4,715.5,251.9,178.0,0.0,0,15
560,3,1,346.6,458.1,70.6,333.3,-6.6,2,13
560,4,1,633.8,321.5,232.1,292.2,-6.7,6,11
560,5,1,326.1,552.4,347.1,330.9,-6.0,8,15
561,0,0,329.9,688.6,269.8,318.0,0.0,0,15
561,1,0,255.7,287.6,15.5,250.0,7.5,5,12
561,2,0,483.4,715.5,251.9,178.0,0.0,0,15
561,3,1,340.6,460.2,70.6,343.3,-6.4,2,14
561,4,1,639.0,317.4,232.1,292.2,-7.6,6,12
561,5,1,327.4,558.2,347.1,331.1,-5.9,8,15
562,0,0,329.9,688.6,269.8,318.0,0.0,0,15
562,1,0,257.6,280.5,15.5,246.0,7.3,5,13
562,2,0,483.4,715.5,251.9,178.0,0.0,0,15
562,3,1,334.6,462.3,70.6,352.8,-6.3,2,15
562,4,1,644.9,312.9,232.1,292.4,-7.4,6,13
562,5,1,328.7,563.9,347.1,331.2,-5.8,8,15
563,0,0,329.9,688.6,269.8,318.0,0.0,0,15
563,1,0,259.5,273.6,20.1,246.0,7.2,5,14
563,2,0,483.4,715.5,251.9,178.0,0.0,0,15
563,3,1,328.8,464.4,70.6,352.8,-6.2,2,0
563,4,1,650.7,308.4,232.1,292.5,-7.3,6,14
563,5,1,330.0,569.4,347.1,331.4,-5.7,8,15
564,0,0,329.9,688.6,269.8,318.0,0.0,0,15
564,1,0,262.0,267.0,20.1,242.0,7.0,5,15
564,2,0,483.4,715.5,251.9,178.0,0.0,0,15
564,3,1,323.1,466.4,70.6,352.8,-7.1,2,1
564,4,1,656.3,304.0,232.1,292.1,-7.2,6,15
564,5,1,331.2,574.8,347.1,331.5,-5.6,8,15
565,0,0,329.9,688.6,269.8,318.0,0.0,0,15
565,1,0,264.3,260.5,20.1,242.0,6.9,5,0
565,2,0,483.4,715.5,251.9,178.0,0.0,0,15
565,3,1,316.6,468.7,70.6,342.8,-6.9,2,2
565,4,1,661.8,299.7,232.1,302.1,-7.0,6,15
565,5,1,332.4,580.2,347.1,341.5,-5.5,8,15
566,0,0,329.9,688.6,269.8,318.0,0.0,0,15
566,1,0,266.7,254.2,20.1,242.0,7.8,5,1
566,2,0,483.4,715.5,251.9,178.0,0.0,0,15
566,3,1,310.2,470.9,70.6,345.9,-6.8,2,3
566,4,1,667.3,295.5,232.1,307.4,-6.9,6,15
566,5,1,333.6,585.4,347.1,351.5,-5.4,8,15
567,0,0,329.9,688.6,269.8,318.0,0.0,0,15
567,1,0,269.3,247.0,24.4,242.0,7.6,5,2
567,2,0,483.4,715.5,251.9,178.0,0.0,0,15
567,3,1,303.9,473.1,70.6,348.6,-6.6,2,4
567,4,1,672.6,291.4,232.1,307.4,-6.7,6,0
567,5,1,334.8,590.5,347.1,1.5,-5.2,8,15
568,0,0,329.9,688.6,269.8,318.0,0.0,0,15
568,1,0,272.4,240.3,24.4,238.0,7.5,4,3
568,2,0,483.4,715.5,251.9,178.0,0.0,0,15
568,3,1,297.8,475.3,70.6,348.6,-7.5,2,5
568,4,1,677.8,287.3,232.1,308.2,-6.6,6,1
568,5,1,336.0,595.5,347.1,2.4,-5.1,8,15
569,0,0,329.9,688.6,269.8,318.0,0.0,0,15
569,1,0,275.4,233.6,29.0,238.0,7.3,4,4
569,2,0,483.4,715.5,251.9,178.0,0.0,0,15
569,3,1,290.8,477.7,70.6,353.7,-7.4,2,6
569,4,1,682.9,283.3,232.1,308.1,-6.5,6,2
569,5,1,337.1,600.4,347.1,2.7,-5.0,8,15
570,0,0,329.9,688.6,269.8,318.0,0.0,0,15
570,1,0,278.9,227.3,29.0,234.0,7.2,4,5
570,2,0,483.4,715.5,251.9,178.0,0.0,0,15
570,3,1,284.0,480.1,70.6,356.4,-7.2,2,7
570,4,1,687.9,279.5,232.1,308.1,-7.3,6,3
570,5,1,338.2,605.2,347.1,2.9,-4.9,8,15
571,0,0,329.9,688.6,269.8,318.0,0.0,0,15
571,1,0,282.2,221.2,33.7,234.0,7.0,4,6
571,2,0,483.4,715.5,251.9,178.0,0.0,0,15
571,3,1,277.4,482.5,70.6,358.8,-7.1,2,8
571,4,1,693.6,275.0,232.1,308.8,-7.2,6,4
571,5,1,339.3,610.0,347.1,3.1,-4.8,8,15
572,0,0,329.9,688.6,269.8,318.0,0.0,0,15
572,1,0,286.1,215.5,33.7,230.0,6.9,4,7
572,2,0,483.4,715.5,251.9,178.0,0.0,0,15
572,3,1,270.8,484.8,70.6,1.1,-6.9,2,9
572,4,1,699.1,270.7,232.1,309.4,-7.0,6,5
572,5,1,340.3,614.6,347.1,3.4,-4.7,8,15
573,0,0,329.9,688.6,269.8,318.0,0.0,0,15
573,1,0,289.8,209.9,33.7,230.0,7.7,4,8
573,2,0,483.4,715.5,251.9,178.0,0.0,0,15
573,3,1,264.4,487.0,70.6,3.2,-6.8,2,10
573,4,1,704.6,266.5,227.3,309.4,-6.9,6,6
573,5,1,341.4,619.1,347.1,3.5,-4.6,8,15
574,0,0,329.9,688.6,269.8,318.0,0.0,0,15
574,1,0,294.0,203.6,38.0,230.0,7.6,4,9
574,2,0,483.4,715.5,251.9,178.0,0.0,0,15
574,3,1,258.1,489.2,70.6,5.2,-6.7,2,11
574,4,1,709.5,261.9,227.3,309.0,-6.8,6,7
574,5,1,342.4,623.5,347.1,3.7,-4.6,8,15
575,0,0,329.9,688.6,269.8,318.0,0.0,0,15
575,1,0,298.6,197.7,38.0,226.0,7.4,4,10
575,2,0,483.4,715.5,251.9,178.0,0.0,0,15
